LS,Level,Section,Row,Seat,Seat.Status.Code,Price.Level.Code,Item.Price,X,Y,Available.Seats,Avail.Seat.Code
1:120:GG:12,1,120,GG,12,X,6,110,829,1060,1,X
1:120:GG:13,1,120,GG,13,X,6,110,837,1060,1,X
1:120:GG:14,1,120,GG,14,X,6,110,845,1060,1,X
1:120:GG:15,1,120,GG,15,X,6,110,853,1060,1,X
1:120:GG:2,1,120,GG,2,X,6,110,749,1060,1,X
1:120:GG:3,1,120,GG,3,X,6,110,757,1060,1,X
1:120:GG:4,1,120,GG,4,X,6,110,765,1060,1,X
1:120:GG:5,1,120,GG,5,X,6,110,773,1060,1,X
1:120:GG:6,1,120,GG,6,X,6,110,781,1060,1,X
1:120:GG:7,1,120,GG,7,X,6,110,789,1060,1,X
1:120:GG:8,1,120,GG,8,X,6,110,797,1060,1,X
1:120:GG:9,1,120,GG,9,X,6,110,805,1060,1,X
1:120:H:1,1,120,H,1,R,7,0,733,1209,0,O
1:120:H:10,1,120,H,10,X,7,100,805,1209,1,X
1:120:H:11,1,120,H,11,R,7,0,813,1209,0,O
1:120:H:12,1,120,H,12,R,7,0,821,1209,0,O
1:120:H:13,1,120,H,13,R,7,0,829,1209,0,O
1:120:H:14,1,120,H,14,R,7,0,837,1209,0,O
1:120:H:15,1,120,H,15,R,7,0,845,1209,0,O
1:120:H:2,1,120,H,2,R,7,0,741,1209,0,O
1:120:H:3,1,120,H,3,R,7,0,749,1209,0,O
1:120:H:4,1,120,H,4,R,7,0,757,1209,0,O
1:120:H:5,1,120,H,5,R,7,0,765,1209,0,O
1:120:H:6,1,120,H,6,R,7,0,773,1209,0,O
1:120:H:7,1,120,H,7,R,7,0,781,1209,0,O
1:120:H:9,1,120,H,9,X,7,100,797,1209,1,X
1:120:HH:1,1,120,HH,1,X,6,110,741,1070,1,X
1:120:HH:10,1,120,HH,10,X,6,110,813,1070,1,X
1:120:HH:11,1,120,HH,11,X,6,110,821,1070,1,X
1:120:HH:12,1,120,HH,12,X,6,110,829,1070,1,X
1:120:HH:13,1,120,HH,13,X,6,110,837,1070,1,X
1:120:HH:14,1,120,HH,14,X,6,110,845,1070,1,X
1:120:HH:15,1,120,HH,15,X,6,110,853,1070,1,X
1:120:HH:2,1,120,HH,2,X,6,110,749,1070,1,X
1:120:HH:3,1,120,HH,3,X,6,110,757,1070,1,X
1:120:HH:4,1,120,HH,4,X,6,110,765,1070,1,X
1:120:HH:5,1,120,HH,5,X,6,110,773,1070,1,X
1:120:HH:6,1,120,HH,6,X,6,110,781,1070,1,X
1:120:HH:7,1,120,HH,7,X,6,110,789,1070,1,X
1:120:HH:8,1,120,HH,8,X,6,110,797,1070,1,X
1:120:HH:9,1,120,HH,9,X,6,110,805,1070,1,X
1:120:JJ:1,1,120,JJ,1,X,6,110,741,1080,1,X
1:120:JJ:10,1,120,JJ,10,#,6,0,813,1080,0,O
1:120:JJ:11,1,120,JJ,11,X,6,110,821,1080,1,X
1:120:JJ:12,1,120,JJ,12,X,6,110,829,1080,1,X
1:120:JJ:13,1,120,JJ,13,X,6,110,837,1080,1,X
1:120:JJ:14,1,120,JJ,14,X,6,110,845,1080,1,X
1:120:JJ:15,1,120,JJ,15,X,6,110,853,1080,1,X
1:120:JJ:2,1,120,JJ,2,X,6,110,749,1080,1,X
1:120:JJ:3,1,120,JJ,3,X,6,110,757,1080,1,X
1:120:JJ:4,1,120,JJ,4,X,6,110,765,1080,1,X
1:120:JJ:5,1,120,JJ,5,X,6,110,773,1080,1,X
1:120:JJ:6,1,120,JJ,6,X,6,110,781,1080,1,X
1:120:JJ:7,1,120,JJ,7,X,6,110,789,1080,1,X
1:120:JJ:8,1,120,JJ,8,X,6,110,797,1080,1,X
1:120:JJ:9,1,120,JJ,9,X,6,110,805,1080,1,X
1:120:KK:1,1,120,KK,1,X,6,110,741,1090,1,X
1:120:KK:10,1,120,KK,10,X,6,110,813,1090,1,X
1:120:KK:11,1,120,KK,11,X,6,110,821,1090,1,X
1:120:KK:12,1,120,KK,12,X,6,110,829,1090,1,X
1:120:KK:13,1,120,KK,13,X,6,110,837,1090,1,X
1:120:KK:14,1,120,KK,14,X,6,110,845,1090,1,X
1:120:KK:15,1,120,KK,15,X,6,110,853,1090,1,X
1:120:KK:2,1,120,KK,2,X,6,110,749,1090,1,X
1:120:KK:3,1,120,KK,3,X,6,110,757,1090,1,X
1:120:KK:4,1,120,KK,4,X,6,110,765,1090,1,X
1:120:KK:5,1,120,KK,5,a,6,0,773,1090,0,O
1:120:KK:6,1,120,KK,6,a,6,0,781,1090,0,O
1:120:KK:7,1,120,KK,7,a,6,0,789,1090,0,O
1:120:KK:8,1,120,KK,8,a,6,0,797,1090,0,O
1:120:KK:9,1,120,KK,9,a,6,0,805,1090,0,O
1:120:LL:1,1,120,LL,1,X,6,110,741,1100,1,X
1:120:LL:10,1,120,LL,10,X,6,110,813,1100,1,X
1:120:LL:11,1,120,LL,11,X,6,110,821,1100,1,X
1:120:LL:12,1,120,LL,12,X,6,110,829,1100,1,X
1:120:LL:13,1,120,LL,13,X,6,110,837,1100,1,X
1:120:LL:14,1,120,LL,14,X,6,110,845,1100,1,X
1:120:LL:15,1,120,LL,15,X,6,110,853,1100,1,X
1:120:LL:16,1,120,LL,16,X,6,110,861,1100,1,X
1:120:LL:2,1,120,LL,2,X,6,110,749,1100,1,X
1:120:LL:3,1,120,LL,3,X,6,110,757,1100,1,X
1:120:LL:4,1,120,LL,4,X,6,110,765,1100,1,X
1:120:LL:5,1,120,LL,5,X,6,110,773,1100,1,X
1:120:LL:6,1,120,LL,6,X,6,110,781,1100,1,X
1:120:LL:7,1,120,LL,7,X,6,110,789,1100,1,X
1:120:LL:8,1,120,LL,8,X,6,110,797,1100,1,X
1:120:LL:9,1,120,LL,9,X,6,110,805,1100,1,X
1:121:A:1,1,121,A,1,X,5,120,886,1125,1,X
1:121:A:10,1,121,A,10,X,5,120,958,1125,1,X
1:121:A:11,1,121,A,11,X,5,120,966,1125,1,X
1:121:A:12,1,121,A,12,X,5,120,974,1125,1,X
1:121:A:13,1,121,A,13,X,5,120,982,1125,1,X
1:121:A:14,1,121,A,14,X,5,120,990,1125,1,X
1:121:A:15,1,121,A,15,X,5,120,998,1125,1,X
1:121:A:2,1,121,A,2,X,5,120,894,1125,1,X
1:121:A:3,1,121,A,3,X,5,120,902,1125,1,X
1:121:A:4,1,121,A,4,X,5,120,910,1125,1,X
1:121:A:5,1,121,A,5,X,5,120,918,1125,1,X
1:121:A:6,1,121,A,6,X,5,120,926,1125,1,X
1:121:A:7,1,121,A,7,X,5,120,934,1125,1,X
1:121:A:8,1,121,A,8,X,5,120,942,1125,1,X
1:121:A:9,1,121,A,9,X,5,120,950,1125,1,X
1:121:B:1,1,121,B,1,X,5,120,886,1137,1,X
1:121:B:10,1,121,B,10,X,5,120,958,1137,1,X
1:121:B:11,1,121,B,11,X,5,120,966,1137,1,X
1:121:B:12,1,121,B,12,X,5,120,974,1137,1,X
1:121:B:13,1,121,B,13,X,5,120,982,1137,1,X
1:121:B:14,1,121,B,14,X,5,120,990,1137,1,X
1:121:B:15,1,121,B,15,X,5,120,998,1137,1,X
1:121:B:2,1,121,B,2,X,5,120,894,1137,1,X
1:121:B:3,1,121,B,3,a,5,0,902,1137,0,O
1:121:B:4,1,121,B,4,a,5,0,910,1137,0,O
1:121:B:5,1,121,B,5,a,5,0,918,1137,0,O
1:121:B:6,1,121,B,6,a,5,0,926,1137,0,O
1:121:B:7,1,121,B,7,X,5,120,934,1137,1,X
1:121:B:8,1,121,B,8,X,5,120,942,1137,1,X
1:121:B:9,1,121,B,9,X,5,120,950,1137,1,X
1:121:BB:1,1,121,BB,1,a,4,0,890,1010,0,O
1:121:BB:10,1,121,BB,10,a,4,0,962,1010,0,O
1:121:BB:102,1,121,BB,102,-,4,0,922,1010,0,O
1:121:BB:103,1,121,BB,103,-,4,0,930,1010,0,O
1:121:BB:11,1,121,BB,11,X,4,130,970,1010,1,X
1:121:BB:12,1,121,BB,12,X,4,130,978,1010,1,X
1:121:BB:13,1,121,BB,13,X,4,130,986,1010,1,X
1:121:BB:14,1,121,BB,14,X,4,130,994,1010,1,X
1:121:BB:2,1,121,BB,2,a,4,0,898,1010,0,O
1:121:BB:3,1,121,BB,3,a,4,0,906,1010,0,O
1:121:BB:4,1,121,BB,4,a,4,0,914,1010,0,O
1:121:BB:7,1,121,BB,7,a,4,0,938,1010,0,O
1:121:BB:8,1,121,BB,8,a,4,0,946,1010,0,O
1:121:BB:9,1,121,BB,9,a,4,0,954,1010,0,O
1:121:C:1,1,121,C,1,X,5,120,886,1149,1,X
1:121:C:10,1,121,C,10,X,5,120,958,1149,1,X
1:121:C:11,1,121,C,11,X,5,120,966,1149,1,X
1:121:C:12,1,121,C,12,X,5,120,974,1149,1,X
1:121:C:13,1,121,C,13,X,5,120,982,1149,1,X
1:121:C:14,1,121,C,14,X,5,120,990,1149,1,X
1:121:C:15,1,121,C,15,X,5,120,998,1149,1,X
1:121:C:2,1,121,C,2,X,5,120,894,1149,1,X
1:121:C:3,1,121,C,3,X,5,120,902,1149,1,X
1:121:C:4,1,121,C,4,X,5,120,910,1149,1,X
1:121:C:5,1,121,C,5,X,5,120,918,1149,1,X
1:121:C:6,1,121,C,6,X,5,120,926,1149,1,X
1:121:C:7,1,121,C,7,#,5,0,934,1149,0,O
1:121:C:8,1,121,C,8,X,5,120,942,1149,1,X
1:121:C:9,1,121,C,9,X,5,120,950,1149,1,X
1:121:CC:1,1,121,CC,1,X,4,130,890,1020,1,X
1:121:CC:10,1,121,CC,10,X,4,130,962,1020,1,X
1:121:CC:102,1,121,CC,102,-,4,0,922,1020,0,O
1:121:CC:103,1,121,CC,103,-,4,0,930,1020,0,O
1:121:CC:11,1,121,CC,11,X,4,130,970,1020,1,X
1:121:CC:12,1,121,CC,12,X,4,130,978,1020,1,X
1:121:CC:13,1,121,CC,13,X,4,130,986,1020,1,X
1:121:CC:14,1,121,CC,14,X,4,130,994,1020,1,X
1:121:CC:2,1,121,CC,2,X,4,130,898,1020,1,X
1:121:CC:3,1,121,CC,3,X,4,130,906,1020,1,X
1:121:CC:4,1,121,CC,4,X,4,130,914,1020,1,X
1:121:CC:7,1,121,CC,7,X,4,130,938,1020,1,X
1:121:CC:8,1,121,CC,8,X,4,130,946,1020,1,X
1:121:CC:9,1,121,CC,9,X,4,130,954,1020,1,X
1:121:D:1,1,121,D,1,X,5,120,886,1161,1,X
1:121:D:10,1,121,D,10,X,5,120,958,1161,1,X
1:121:D:11,1,121,D,11,X,5,120,966,1161,1,X
1:121:D:12,1,121,D,12,X,5,120,974,1161,1,X
1:121:D:13,1,121,D,13,X,5,120,982,1161,1,X
1:121:D:14,1,121,D,14,X,5,120,990,1161,1,X
1:121:D:15,1,121,D,15,X,5,120,998,1161,1,X
1:121:D:2,1,121,D,2,X,5,120,894,1161,1,X
1:121:D:3,1,121,D,3,X,5,120,902,1161,1,X
1:121:D:4,1,121,D,4,X,5,120,910,1161,1,X
1:121:D:5,1,121,D,5,X,5,120,918,1161,1,X
1:121:D:6,1,121,D,6,X,5,120,926,1161,1,X
1:121:D:7,1,121,D,7,#,5,0,934,1161,0,O
1:121:D:8,1,121,D,8,#,5,0,942,1161,0,O
1:121:D:9,1,121,D,9,#,5,0,950,1161,0,O
1:121:DD:1,1,121,DD,1,X,4,130,890,1030,1,X
1:121:DD:10,1,121,DD,10,X,4,130,962,1030,1,X
1:121:DD:101,1,121,DD,101,-,4,0,914,1030,0,O
1:121:DD:102,1,121,DD,102,-,4,0,922,1030,0,O
1:121:DD:103,1,121,DD,103,-,4,0,930,1030,0,O
1:121:DD:11,1,121,DD,11,X,4,130,970,1030,1,X
1:121:DD:12,1,121,DD,12,X,4,130,978,1030,1,X
1:121:DD:13,1,121,DD,13,X,4,130,986,1030,1,X
1:121:DD:2,1,121,DD,2,X,4,130,898,1030,1,X
1:121:DD:3,1,121,DD,3,X,4,130,906,1030,1,X
1:121:DD:7,1,121,DD,7,X,4,130,938,1030,1,X
1:121:DD:8,1,121,DD,8,X,4,130,946,1030,1,X
1:121:DD:9,1,121,DD,9,X,4,130,954,1030,1,X
1:121:E:1,1,121,E,1,X,5,120,886,1173,1,X
1:121:E:10,1,121,E,10,O,5,0,958,1173,0,O
1:121:E:11,1,121,E,11,O,5,0,966,1173,0,O
1:121:E:12,1,121,E,12,O,5,0,974,1173,0,O
1:121:E:13,1,121,E,13,O,5,0,982,1173,0,O
1:121:E:14,1,121,E,14,X,5,120,990,1173,1,X
1:121:E:15,1,121,E,15,X,5,120,998,1173,1,X
1:121:E:2,1,121,E,2,X,5,120,894,1173,1,X
1:121:E:3,1,121,E,3,X,5,120,902,1173,1,X
1:121:E:4,1,121,E,4,X,5,120,910,1173,1,X
1:121:E:5,1,121,E,5,X,5,120,918,1173,1,X
1:121:E:6,1,121,E,6,X,5,120,926,1173,1,X
1:121:E:7,1,121,E,7,O,5,0,934,1173,0,O
1:121:E:8,1,121,E,8,O,5,0,942,1173,0,O
1:121:E:9,1,121,E,9,O,5,0,950,1173,0,O
1:121:EE:1,1,121,EE,1,X,4,130,890,1040,1,X
1:121:EE:10,1,121,EE,10,X,4,130,962,1040,1,X
1:121:EE:101,1,121,EE,101,-,4,0,914,1040,0,O
1:121:EE:102,1,121,EE,102,-,4,0,922,1040,0,O
1:121:EE:103,1,121,EE,103,-,4,0,930,1040,0,O
1:121:EE:11,1,121,EE,11,X,4,130,970,1040,1,X
1:121:EE:12,1,121,EE,12,X,4,130,978,1040,1,X
1:121:EE:13,1,121,EE,13,X,4,130,986,1040,1,X
1:121:EE:2,1,121,EE,2,X,4,130,898,1040,1,X
1:121:EE:3,1,121,EE,3,X,4,130,906,1040,1,X
1:121:EE:7,1,121,EE,7,X,4,130,938,1040,1,X
1:121:EE:8,1,121,EE,8,X,4,130,946,1040,1,X
1:121:EE:9,1,121,EE,9,X,4,130,954,1040,1,X
1:121:F:1,1,121,F,1,X,5,120,886,1185,1,X
1:121:F:10,1,121,F,10,X,5,120,958,1185,1,X
1:121:F:11,1,121,F,11,X,5,120,966,1185,1,X
1:121:F:12,1,121,F,12,X,5,120,974,1185,1,X
1:121:F:13,1,121,F,13,X,5,120,982,1185,1,X
1:121:F:14,1,121,F,14,X,5,120,990,1185,1,X
1:121:F:15,1,121,F,15,X,5,120,998,1185,1,X
1:121:F:2,1,121,F,2,X,5,120,894,1185,1,X
1:121:F:3,1,121,F,3,X,5,120,902,1185,1,X
1:121:F:4,1,121,F,4,X,5,120,910,1185,1,X
1:121:F:5,1,121,F,5,#,5,0,918,1185,0,O
1:121:F:6,1,121,F,6,X,5,120,926,1185,1,X
1:121:F:7,1,121,F,7,X,5,120,934,1185,1,X
1:121:F:8,1,121,F,8,X,5,120,942,1185,1,X
1:121:F:9,1,121,F,9,X,5,120,950,1185,1,X
1:121:FF:1,1,121,FF,1,X,4,130,890,1050,1,X
1:121:FF:10,1,121,FF,10,X,4,130,962,1050,1,X
1:121:FF:101,1,121,FF,101,-,4,0,914,1050,0,O
1:121:FF:102,1,121,FF,102,-,4,0,922,1050,0,O
1:121:FF:103,1,121,FF,103,-,4,0,930,1050,0,O
1:121:FF:11,1,121,FF,11,X,4,130,970,1050,1,X
1:121:FF:12,1,121,FF,12,X,4,130,978,1050,1,X
1:121:FF:13,1,121,FF,13,X,4,130,986,1050,1,X
1:121:FF:2,1,121,FF,2,X,4,130,898,1050,1,X
1:121:FF:3,1,121,FF,3,X,4,130,906,1050,1,X
1:121:FF:7,1,121,FF,7,X,4,130,938,1050,1,X
1:121:FF:8,1,121,FF,8,X,4,130,946,1050,1,X
1:121:FF:9,1,121,FF,9,X,4,130,954,1050,1,X
1:121:G:1,1,121,G,1,X,5,120,886,1197,1,X
1:121:G:10,1,121,G,10,X,5,120,958,1197,1,X
1:121:G:11,1,121,G,11,X,5,120,966,1197,1,X
1:121:G:12,1,121,G,12,X,5,120,974,1197,1,X
1:121:G:13,1,121,G,13,X,5,120,982,1197,1,X
1:121:G:14,1,121,G,14,X,5,120,990,1197,1,X
1:121:G:15,1,121,G,15,X,5,120,998,1197,1,X
1:121:G:2,1,121,G,2,X,5,120,894,1197,1,X
1:121:G:3,1,121,G,3,X,5,120,902,1197,1,X
1:121:G:4,1,121,G,4,X,5,120,910,1197,1,X
1:121:G:5,1,121,G,5,X,5,120,918,1197,1,X
1:121:G:6,1,121,G,6,X,5,120,926,1197,1,X
1:121:G:7,1,121,G,7,X,5,120,934,1197,1,X
1:121:G:8,1,121,G,8,X,5,120,942,1197,1,X
1:121:G:9,1,121,G,9,X,5,120,950,1197,1,X
1:121:GG:1,1,121,GG,1,X,4,130,890,1060,1,X
1:121:GG:10,1,121,GG,10,X,4,130,962,1060,1,X
1:121:GG:101,1,121,GG,101,-,4,0,914,1060,0,O
1:121:GG:102,1,121,GG,102,-,4,0,922,1060,0,O
1:121:GG:103,1,121,GG,103,-,4,0,930,1060,0,O
1:121:GG:11,1,121,GG,11,X,4,130,970,1060,1,X
1:121:GG:12,1,121,GG,12,X,4,130,978,1060,1,X
1:121:GG:13,1,121,GG,13,X,4,130,986,1060,1,X
1:121:GG:2,1,121,GG,2,X,4,130,898,1060,1,X
1:121:GG:3,1,121,GG,3,X,4,130,906,1060,1,X
1:121:GG:7,1,121,GG,7,X,4,130,938,1060,1,X
1:121:GG:8,1,121,GG,8,X,4,130,946,1060,1,X
1:121:GG:9,1,121,GG,9,X,4,130,954,1060,1,X
1:121:H:1,1,121,H,1,X,5,120,886,1209,1,X
1:121:H:10,1,121,H,10,X,5,120,958,1209,1,X
1:121:H:11,1,121,H,11,X,5,120,966,1209,1,X
1:121:H:12,1,121,H,12,X,5,120,974,1209,1,X
1:121:H:13,1,121,H,13,X,5,120,982,1209,1,X
1:121:H:14,1,121,H,14,X,5,120,990,1209,1,X
1:121:H:15,1,121,H,15,X,5,120,998,1209,1,X
1:121:H:2,1,121,H,2,X,5,120,894,1209,1,X
1:121:H:3,1,121,H,3,X,5,120,902,1209,1,X
1:121:H:4,1,121,H,4,X,5,120,910,1209,1,X
1:121:H:5,1,121,H,5,#,5,0,918,1209,0,O
1:121:H:6,1,121,H,6,X,5,120,926,1209,1,X
1:121:H:7,1,121,H,7,X,5,120,934,1209,1,X
1:121:H:8,1,121,H,8,X,5,120,942,1209,1,X
1:121:H:9,1,121,H,9,X,5,120,950,1209,1,X
1:121:HH:1,1,121,HH,1,X,4,130,890,1070,1,X
1:121:HH:10,1,121,HH,10,X,4,130,962,1070,1,X
1:121:HH:101,1,121,HH,101,-,4,0,914,1070,0,O
1:121:HH:102,1,121,HH,102,-,4,0,922,1070,0,O
1:121:HH:103,1,121,HH,103,-,4,0,930,1070,0,O
1:121:HH:11,1,121,HH,11,X,4,130,970,1070,1,X
1:121:HH:12,1,121,HH,12,X,4,130,978,1070,1,X
1:121:HH:13,1,121,HH,13,X,4,130,986,1070,1,X
1:121:HH:2,1,121,HH,2,X,4,130,898,1070,1,X
1:121:HH:3,1,121,HH,3,X,4,130,906,1070,1,X
1:121:HH:7,1,121,HH,7,X,4,130,938,1070,1,X
1:121:HH:8,1,121,HH,8,X,4,130,946,1070,1,X
1:121:HH:9,1,121,HH,9,X,4,130,954,1070,1,X
1:121:J:1,1,121,J,1,X,5,120,886,1221,1,X
1:121:J:10,1,121,J,10,X,5,120,958,1221,1,X
1:121:J:11,1,121,J,11,X,5,120,966,1221,1,X
1:121:J:12,1,121,J,12,X,5,120,974,1221,1,X
1:121:J:13,1,121,J,13,X,5,120,982,1221,1,X
1:121:J:14,1,121,J,14,X,5,120,990,1221,1,X
1:121:J:2,1,121,J,2,X,5,120,894,1221,1,X
1:121:J:3,1,121,J,3,X,5,120,902,1221,1,X
1:121:J:4,1,121,J,4,X,5,120,910,1221,1,X
1:121:J:5,1,121,J,5,X,5,120,918,1221,1,X
1:121:J:6,1,121,J,6,X,5,120,926,1221,1,X
1:121:J:7,1,121,J,7,X,5,120,934,1221,1,X
1:121:J:8,1,121,J,8,X,5,120,942,1221,1,X
1:121:J:9,1,121,J,9,X,5,120,950,1221,1,X
1:121:JJ:1,1,121,JJ,1,X,4,130,890,1080,1,X
1:121:JJ:10,1,121,JJ,10,X,4,130,962,1080,1,X
1:121:JJ:101,1,121,JJ,101,-,4,0,914,1080,0,O
1:121:JJ:102,1,121,JJ,102,-,4,0,922,1080,0,O
1:121:JJ:103,1,121,JJ,103,-,4,0,930,1080,0,O
1:121:JJ:11,1,121,JJ,11,X,4,130,970,1080,1,X
1:121:JJ:12,1,121,JJ,12,X,4,130,978,1080,1,X
1:121:JJ:13,1,121,JJ,13,X,4,130,986,1080,1,X
1:121:JJ:2,1,121,JJ,2,X,4,130,898,1080,1,X
1:121:JJ:3,1,121,JJ,3,X,4,130,906,1080,1,X
1:121:JJ:7,1,121,JJ,7,X,4,130,938,1080,1,X
1:121:JJ:8,1,121,JJ,8,X,4,130,946,1080,1,X
1:121:JJ:9,1,121,JJ,9,X,4,130,954,1080,1,X
1:121:K:1,1,121,K,1,X,5,120,886,1233,1,X
1:121:K:10,1,121,K,10,X,5,120,958,1233,1,X
1:121:K:11,1,121,K,11,X,5,120,966,1233,1,X
1:121:K:12,1,121,K,12,X,5,120,974,1233,1,X
1:121:K:13,1,121,K,13,X,5,120,982,1233,1,X
1:121:K:2,1,121,K,2,X,5,120,894,1233,1,X
1:121:K:3,1,121,K,3,X,5,120,902,1233,1,X
1:121:K:4,1,121,K,4,X,5,120,910,1233,1,X
1:121:K:5,1,121,K,5,X,5,120,918,1233,1,X
1:121:K:6,1,121,K,6,X,5,120,926,1233,1,X
1:121:K:7,1,121,K,7,X,5,120,934,1233,1,X
1:121:K:8,1,121,K,8,X,5,120,942,1233,1,X
1:121:K:9,1,121,K,9,X,5,120,950,1233,1,X
1:121:KK:1,1,121,KK,1,X,4,130,890,1090,1,X
1:121:KK:10,1,121,KK,10,X,4,130,962,1090,1,X
1:121:KK:101,1,121,KK,101,-,4,0,930,1090,0,O
1:121:KK:11,1,121,KK,11,X,4,130,970,1090,1,X
1:121:KK:12,1,121,KK,12,X,4,130,978,1090,1,X
1:121:KK:13,1,121,KK,13,X,4,130,986,1090,1,X
1:121:KK:2,1,121,KK,2,X,4,130,898,1090,1,X
1:121:KK:3,1,121,KK,3,X,4,130,906,1090,1,X
1:121:KK:4,1,121,KK,4,K,4,0,914,1090,0,O
1:121:KK:5,1,121,KK,5,K,4,0,922,1090,0,O
1:121:KK:7,1,121,KK,7,X,4,130,938,1090,1,X
1:121:KK:8,1,121,KK,8,X,4,130,946,1090,1,X
1:121:KK:9,1,121,KK,9,X,4,130,954,1090,1,X
1:121:LL:1,1,121,LL,1,X,4,130,890,1100,1,X
1:121:LL:10,1,121,LL,10,X,4,130,962,1100,1,X
1:121:LL:101,1,121,LL,101,-,4,0,914,1100,0,O
1:121:LL:102,1,121,LL,102,-,4,0,922,1100,0,O
1:121:LL:103,1,121,LL,103,-,4,0,930,1100,0,O
1:121:LL:11,1,121,LL,11,X,4,130,970,1100,1,X
1:121:LL:12,1,121,LL,12,X,4,130,978,1100,1,X
1:121:LL:13,1,121,LL,13,X,4,130,986,1100,1,X
1:121:LL:2,1,121,LL,2,X,4,130,898,1100,1,X
1:121:LL:3,1,121,LL,3,X,4,130,906,1100,1,X
1:121:LL:7,1,121,LL,7,X,4,130,938,1100,1,X
1:121:LL:8,1,121,LL,8,X,4,130,946,1100,1,X
1:121:LL:9,1,121,LL,9,X,4,130,954,1100,1,X
1:122:A:1,1,122,A,1,X,3,140,1040,1125,1,X
1:122:A:10,1,122,A,10,X,3,140,1112,1125,1,X
1:122:A:11,1,122,A,11,a,3,0,1120,1125,0,O
1:122:A:12,1,122,A,12,a,3,0,1128,1125,0,O
1:122:A:13,1,122,A,13,a,3,0,1136,1125,0,O
1:122:A:14,1,122,A,14,a,3,0,1144,1125,0,O
1:122:A:15,1,122,A,15,a,3,0,1152,1125,0,O
1:122:A:2,1,122,A,2,X,3,140,1048,1125,1,X
1:122:A:3,1,122,A,3,X,3,140,1056,1125,1,X
1:122:A:4,1,122,A,4,X,3,140,1064,1125,1,X
1:122:A:5,1,122,A,5,X,3,140,1072,1125,1,X
1:122:A:6,1,122,A,6,X,3,140,1080,1125,1,X
1:122:A:7,1,122,A,7,X,3,140,1088,1125,1,X
1:122:A:8,1,122,A,8,X,3,140,1096,1125,1,X
1:122:A:9,1,122,A,9,X,3,140,1104,1125,1,X
1:122:B:1,1,122,B,1,X,3,140,1040,1137,1,X
1:122:B:10,1,122,B,10,X,3,140,1112,1137,1,X
1:122:B:11,1,122,B,11,a,3,0,1120,1137,0,O
1:122:B:12,1,122,B,12,a,3,0,1128,1137,0,O
1:122:B:13,1,122,B,13,a,3,0,1136,1137,0,O
1:122:B:14,1,122,B,14,X,3,140,1144,1137,1,X
1:122:B:15,1,122,B,15,X,3,140,1152,1137,1,X
1:122:B:2,1,122,B,2,X,3,140,1048,1137,1,X
1:122:B:3,1,122,B,3,X,3,140,1056,1137,1,X
1:122:B:4,1,122,B,4,X,3,140,1064,1137,1,X
1:122:B:5,1,122,B,5,X,3,140,1072,1137,1,X
1:122:B:6,1,122,B,6,X,3,140,1080,1137,1,X
1:122:B:7,1,122,B,7,X,3,140,1088,1137,1,X
1:122:B:8,1,122,B,8,X,3,140,1096,1137,1,X
1:122:B:9,1,122,B,9,X,3,140,1104,1137,1,X
1:122:BB:1,1,122,BB,1,X,2,150,1044,1010,1,X
1:122:BB:10,1,122,BB,10,X,2,150,1116,1010,1,X
1:122:BB:11,1,122,BB,11,X,2,150,1124,1010,1,X
1:122:BB:12,1,122,BB,12,X,2,150,1132,1010,1,X
1:122:BB:13,1,122,BB,13,X,2,150,1140,1010,1,X
1:122:BB:14,1,122,BB,14,X,2,150,1148,1010,1,X
1:122:BB:15,1,122,BB,15,X,2,150,1156,1010,1,X
1:122:BB:16,1,122,BB,16,X,2,150,1164,1010,1,X
1:122:BB:2,1,122,BB,2,X,2,150,1052,1010,1,X
1:122:BB:3,1,122,BB,3,X,2,150,1060,1010,1,X
1:122:BB:4,1,122,BB,4,X,2,150,1068,1010,1,X
1:122:BB:5,1,122,BB,5,X,2,150,1076,1010,1,X
1:122:BB:6,1,122,BB,6,X,2,150,1084,1010,1,X
1:122:BB:7,1,122,BB,7,X,2,150,1092,1010,1,X
1:122:BB:8,1,122,BB,8,X,2,150,1100,1010,1,X
1:122:BB:9,1,122,BB,9,X,2,150,1108,1010,1,X
1:122:C:1,1,122,C,1,X,3,140,1040,1149,1,X
1:122:C:10,1,122,C,10,X,3,140,1112,1149,1,X
1:122:C:11,1,122,C,11,X,3,140,1120,1149,1,X
1:122:C:12,1,122,C,12,X,3,140,1128,1149,1,X
1:122:C:13,1,122,C,13,X,3,140,1136,1149,1,X
1:122:C:14,1,122,C,14,X,3,140,1144,1149,1,X
1:122:C:15,1,122,C,15,X,3,140,1152,1149,1,X
1:122:C:2,1,122,C,2,X,3,140,1048,1149,1,X
1:122:C:3,1,122,C,3,X,3,140,1056,1149,1,X
1:122:C:4,1,122,C,4,X,3,140,1064,1149,1,X
1:122:C:5,1,122,C,5,X,3,140,1072,1149,1,X
1:122:C:6,1,122,C,6,X,3,140,1080,1149,1,X
1:122:C:7,1,122,C,7,X,3,140,1088,1149,1,X
1:122:C:8,1,122,C,8,X,3,140,1096,1149,1,X
1:122:C:9,1,122,C,9,X,3,140,1104,1149,1,X
1:122:CC:1,1,122,CC,1,X,2,150,1044,1020,1,X
1:122:CC:10,1,122,CC,10,X,2,150,1116,1020,1,X
1:122:CC:11,1,122,CC,11,X,2,150,1124,1020,1,X
1:122:CC:12,1,122,CC,12,X,2,150,1132,1020,1,X
